id,source_id,task,pathogen,entity_type,phage_names,host_species,host_strain,assay_type,activity_score,active_binary,enhanced_vs_best_single,resistance_or_rebound,biofilm_reduction,antibiotic_synergy,feature_receptor,feature_lps_sugar,feature_family,feature_genus,feature_lifestyle,feature_morphotype,feature_genetic_diversity,feature_receptor_diversity,feature_cocktail_size,evidence
lbnl_eop_452b287c2d0e6c,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔgalU,EOP,-0.918884254,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔgalU; EOP=-0.918884254.
lbnl_eop_e05ec3b69b4f5c,lbnl_phage_foundry,host_range,E_coli,phage,CM8m1,Escherichia coli,ΔwaaC,EOP,-9.135662602,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8m1; genotype=ΔwaaC; EOP=-9.135662602.
lbnl_eop_b255f454b1cec6,lbnl_phage_foundry,host_range,E_coli,phage,CM8m3,Escherichia coli,ΔwaaC,EOP,-2.861695725,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8m3; genotype=ΔwaaC; EOP=-2.861695725.
lbnl_eop_cf957420699077,lbnl_phage_foundry,host_range,E_coli,phage,CM8m4,Escherichia coli,ΔwaaC,EOP,-1.063669072,true,,,,,OmpA,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8m4; genotype=ΔwaaC; EOP=-1.063669072.
lbnl_eop_f0312e96593d6e,lbnl_phage_foundry,host_range,E_coli,phage,CPL00121,Escherichia coli,ΔwaaC,EOP,-0.346787486,true,,,,,,,,,,,,,,Direct EOP row: phage=CPL00121; genotype=ΔwaaC; EOP=-0.346787486.
lbnl_eop_da480991bbe656,lbnl_phage_foundry,host_range,E_coli,phage,CPL00124,Escherichia coli,ΔwaaC,EOP,-0.659098492,true,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00124; genotype=ΔwaaC; EOP=-0.659098492.
lbnl_eop_ffc022eb96faba,lbnl_phage_foundry,host_range,E_coli,phage,CPL00136,Escherichia coli,ΔwaaC,EOP,-0.162727297,true,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00136; genotype=ΔwaaC; EOP=-0.162727297.
lbnl_eop_008b2cd5ba59c5,lbnl_phage_foundry,host_range,E_coli,phage,CPL00144L,Escherichia coli,ΔwaaC,EOP,-0.706148589,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00144L; genotype=ΔwaaC; EOP=-0.706148589.
lbnl_eop_cb7b0d9953850b,lbnl_phage_foundry,host_range,E_coli,phage,CPL00146S,Escherichia coli,ΔwaaC,EOP,-0.530704083,true,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00146S; genotype=ΔwaaC; EOP=-0.530704083.
lbnl_eop_ebdcafd7e032d6,lbnl_phage_foundry,host_range,E_coli,phage,CPL00151,Escherichia coli,ΔwaaC,EOP,-0.278167113,true,,,,,Tsx,Kdo,Straboviridae,Krishvirus,virulent,Myovirus,,,,Direct EOP row: phage=CPL00151; genotype=ΔwaaC; EOP=-0.278167113.
lbnl_eop_ce5025a7e8fc81,lbnl_phage_foundry,host_range,E_coli,phage,CPL00187,Escherichia coli,ΔwaaC,EOP,-0.793945517,true,,,,,Tsx,Kdo,Straboviridae,Krishvirus,virulent,Myovirus,,,,Direct EOP row: phage=CPL00187; genotype=ΔwaaC; EOP=-0.793945517.
lbnl_eop_b69c91ac8e9df9,lbnl_phage_foundry,host_range,E_coli,phage,CPL00220,Escherichia coli,ΔwaaC,EOP,-0.397940009,true,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00220; genotype=ΔwaaC; EOP=-0.397940009.
lbnl_eop_4ee191f6e46034,lbnl_phage_foundry,host_range,E_coli,phage,CPL00224,Escherichia coli,ΔwaaC,EOP,0.326246784,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00224; genotype=ΔwaaC; EOP=0.326246784.
lbnl_eop_0a587454c34d05,lbnl_phage_foundry,host_range,E_coli,phage,CPL00229,Escherichia coli,ΔwaaC,EOP,-0.116505569,true,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00229; genotype=ΔwaaC; EOP=-0.116505569.
lbnl_eop_c740a6d95b7999,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔwaaC,EOP,-9.920818754,false,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔwaaC; EOP=-9.920818754.
lbnl_eop_b053cbb6e67651,lbnl_phage_foundry,host_range,E_coli,phage,EV146,Escherichia coli,ΔwaaC,EOP,-10.30103,false,,,,,NGR,GluI,,Vequintavirus,virulent,Myovirus,,,,Direct EOP row: phage=EV146; genotype=ΔwaaC; EOP=-10.30103.
lbnl_eop_875c512d0916d8,lbnl_phage_foundry,host_range,E_coli,phage,EV240,Escherichia coli,ΔwaaC,EOP,-9.726998728,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=EV240; genotype=ΔwaaC; EOP=-9.726998728.
lbnl_eop_0d18d25d40928e,lbnl_phage_foundry,host_range,E_coli,phage,JK16,Escherichia coli,ΔwaaC,EOP,-0.330484975,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=JK16; genotype=ΔwaaC; EOP=-0.330484975.
lbnl_eop_1c71e069e2e8d6,lbnl_phage_foundry,host_range,E_coli,phage,JK23,Escherichia coli,ΔwaaC,EOP,-10.41218045,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=JK23; genotype=ΔwaaC; EOP=-10.41218045.
lbnl_eop_1926b61bf9f178,lbnl_phage_foundry,host_range,E_coli,phage,JK32,Escherichia coli,ΔwaaC,EOP,-0.759450752,true,,,,,Tsx,Kdo,Straboviridae,Krischvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK32; genotype=ΔwaaC; EOP=-0.759450752.
lbnl_eop_a42d12caf8e4c9,lbnl_phage_foundry,host_range,E_coli,phage,JK36,Escherichia coli,ΔwaaC,EOP,-0.6809469,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK36; genotype=ΔwaaC; EOP=-0.6809469.
lbnl_eop_278a3f3cc68d36,lbnl_phage_foundry,host_range,E_coli,phage,JK38,Escherichia coli,ΔwaaC,EOP,-4.972846175,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=JK38; genotype=ΔwaaC; EOP=-4.972846175.
lbnl_eop_2ef3a42a411918,lbnl_phage_foundry,host_range,E_coli,phage,JK42,Escherichia coli,ΔwaaC,EOP,-0.505149978,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK42; genotype=ΔwaaC; EOP=-0.505149978.
lbnl_eop_c6371531687f4f,lbnl_phage_foundry,host_range,E_coli,phage,JK45,Escherichia coli,ΔwaaC,EOP,-0.855317205,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK45; genotype=ΔwaaC; EOP=-0.855317205.
lbnl_eop_815e38ea7ed4db,lbnl_phage_foundry,host_range,E_coli,phage,K11,Escherichia coli,ΔwaaC,EOP,-9.335792102,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=K11; genotype=ΔwaaC; EOP=-9.335792102.
lbnl_eop_43a62065cf1ee1,lbnl_phage_foundry,host_range,E_coli,phage,K18,Escherichia coli,ΔwaaC,EOP,-4.313993394,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=K18; genotype=ΔwaaC; EOP=-4.313993394.
lbnl_eop_f3ce980bfc28d9,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔwaaC,EOP,-10.30820858,false,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔwaaC; EOP=-10.30820858.
lbnl_eop_10242828a02c09,lbnl_phage_foundry,host_range,E_coli,phage,K25,Escherichia coli,ΔwaaC,EOP,-0.598599459,true,,,,,BtuB,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=K25; genotype=ΔwaaC; EOP=-0.598599459.
lbnl_eop_3c33e90f0e2abe,lbnl_phage_foundry,host_range,E_coli,phage,KCP055,Escherichia coli,ΔwaaC,EOP,-0.944482672,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=KCP055; genotype=ΔwaaC; EOP=-0.944482672.
lbnl_eop_594964f31813d1,lbnl_phage_foundry,host_range,E_coli,phage,KCP064,Escherichia coli,ΔwaaC,EOP,-10.92081875,false,,,,,LPS,HepIV,Andersonviridae,Felixounavirus,virulent,Myovirus,,,,Direct EOP row: phage=KCP064; genotype=ΔwaaC; EOP=-10.92081875.
lbnl_eop_f9c180d72d4068,lbnl_phage_foundry,host_range,E_coli,phage,KCP072,Escherichia coli,ΔwaaC,EOP,-4.701592569,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=KCP072; genotype=ΔwaaC; EOP=-4.701592569.
lbnl_eop_0f514237ea3b5e,lbnl_phage_foundry,host_range,E_coli,phage,L25,Escherichia coli,ΔwaaC,EOP,-2.22141467,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=L25; genotype=ΔwaaC; EOP=-2.22141467.
lbnl_eop_0b02b526cf96d3,lbnl_phage_foundry,host_range,E_coli,phage,LZ1,Escherichia coli,ΔwaaC,EOP,-8.477121256,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ1; genotype=ΔwaaC; EOP=-8.477121256.
lbnl_eop_6fcc8f5cf9362b,lbnl_phage_foundry,host_range,E_coli,phage,LZ10,Escherichia coli,ΔwaaC,EOP,-10.3357921,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ10; genotype=ΔwaaC; EOP=-10.3357921.
lbnl_eop_94d6330df1bca2,lbnl_phage_foundry,host_range,E_coli,phage,LZ4,Escherichia coli,ΔwaaC,EOP,-5.060689155,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ4; genotype=ΔwaaC; EOP=-5.060689155.
lbnl_eop_eb5630f7f44e47,lbnl_phage_foundry,host_range,E_coli,phage,LZ5,Escherichia coli,ΔwaaC,EOP,-4.405763767,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ5; genotype=ΔwaaC; EOP=-4.405763767.
lbnl_eop_4aa75061d1f845,lbnl_phage_foundry,host_range,E_coli,phage,LZ6,Escherichia coli,ΔwaaC,EOP,-3.958591524,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ6; genotype=ΔwaaC; EOP=-3.958591524.
lbnl_eop_4f80168ac97ab0,lbnl_phage_foundry,host_range,E_coli,phage,Lambda,Escherichia coli,ΔwaaC,EOP,-1.168603237,true,,,,,LamB,None,,Lambdavirus,temperate,Siphovirus,,,,Direct EOP row: phage=Lambda; genotype=ΔwaaC; EOP=-1.168603237.
lbnl_eop_2096b940697ead,lbnl_phage_foundry,host_range,E_coli,phage,M1,Escherichia coli,ΔwaaC,EOP,-8.920818754,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=M1; genotype=ΔwaaC; EOP=-8.920818754.
lbnl_eop_b3bd1d480def23,lbnl_phage_foundry,host_range,E_coli,phage,MPec26,Escherichia coli,ΔwaaC,EOP,-0.698970004,true,,,,,,,,,,,,,,Direct EOP row: phage=MPec26; genotype=ΔwaaC; EOP=-0.698970004.
lbnl_eop_1b571c0db882f3,lbnl_phage_foundry,host_range,E_coli,phage,Mpec11,Escherichia coli,ΔwaaC,EOP,-2.050581022,false,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Mpec11; genotype=ΔwaaC; EOP=-2.050581022.
lbnl_eop_30b33abeca8b61,lbnl_phage_foundry,host_range,E_coli,phage,Mpec2,Escherichia coli,ΔwaaC,EOP,-1.010995384,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Mpec2; genotype=ΔwaaC; EOP=-1.010995384.
lbnl_eop_48fced3db7f161,lbnl_phage_foundry,host_range,E_coli,phage,NpAA,Escherichia coli,ΔwaaC,EOP,-1.237088716,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpAA; genotype=ΔwaaC; EOP=-1.237088716.
lbnl_eop_97d27315f9962c,lbnl_phage_foundry,host_range,E_coli,phage,NpG,Escherichia coli,ΔwaaC,EOP,-0.22184875,true,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpG; genotype=ΔwaaC; EOP=-0.22184875.
lbnl_eop_f75b468c7a6dea,lbnl_phage_foundry,host_range,E_coli,phage,NpJ,Escherichia coli,ΔwaaC,EOP,-6.194889753,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=NpJ; genotype=ΔwaaC; EOP=-6.194889753.
lbnl_eop_f05c518bdad89c,lbnl_phage_foundry,host_range,E_coli,phage,NpR,Escherichia coli,ΔwaaC,EOP,-9.425968732,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=NpR; genotype=ΔwaaC; EOP=-9.425968732.
lbnl_eop_8afe224c2de1e0,lbnl_phage_foundry,host_range,E_coli,phage,NpS,Escherichia coli,ΔwaaC,EOP,-2.401145144,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=NpS; genotype=ΔwaaC; EOP=-2.401145144.
lbnl_eop_1bec145897817a,lbnl_phage_foundry,host_range,E_coli,phage,NpW,Escherichia coli,ΔwaaC,EOP,-10.77815125,false,,,,,Tsx,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=NpW; genotype=ΔwaaC; EOP=-10.77815125.
lbnl_eop_3cf58ba60c4040,lbnl_phage_foundry,host_range,E_coli,phage,Ox2,Escherichia coli,ΔwaaC,EOP,-0.714764271,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Ox2; genotype=ΔwaaC; EOP=-0.714764271.
lbnl_eop_0da57e9ec1e896,lbnl_phage_foundry,host_range,E_coli,phage,Ox4,Escherichia coli,ΔwaaC,EOP,-9.054357663,false,,,,,OmpA,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Ox4; genotype=ΔwaaC; EOP=-9.054357663.
lbnl_eop_4021353b508681,lbnl_phage_foundry,host_range,E_coli,phage,RB33,Escherichia coli,ΔwaaC,EOP,-1.554593157,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB33; genotype=ΔwaaC; EOP=-1.554593157.
lbnl_eop_7c5ad6bd4e011f,lbnl_phage_foundry,host_range,E_coli,phage,RB38,Escherichia coli,ΔwaaC,EOP,-0.315753252,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=RB38; genotype=ΔwaaC; EOP=-0.315753252.
lbnl_eop_cbeddd86ee392f,lbnl_phage_foundry,host_range,E_coli,phage,RB49,Escherichia coli,ΔwaaC,EOP,-0.124938737,true,,,,,OmpA,Kdo,Straboviridae,Krischvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB49; genotype=ΔwaaC; EOP=-0.124938737.
lbnl_eop_16d75ba9e9c88a,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔwaaC,EOP,-10.00717858,false,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔwaaC; EOP=-10.00717858.
lbnl_eop_38253c0cd167c9,lbnl_phage_foundry,host_range,E_coli,phage,RB51m1,Escherichia coli,ΔwaaC,EOP,-9.801632346,false,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51m1; genotype=ΔwaaC; EOP=-9.801632346.
lbnl_eop_b4893d17eb0286,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔwaaC,EOP,-9.352182518,false,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔwaaC; EOP=-9.352182518.
lbnl_eop_9696eeb2dda77c,lbnl_phage_foundry,host_range,E_coli,phage,RB68m1,Escherichia coli,ΔwaaC,EOP,-5.054348977,false,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68m1; genotype=ΔwaaC; EOP=-5.054348977.
lbnl_eop_7488bf02493ae9,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔwaaC,EOP,-10.31875876,false,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔwaaC; EOP=-10.31875876.
lbnl_eop_451e9af168445c,lbnl_phage_foundry,host_range,E_coli,phage,Sew9,Escherichia coli,ΔwaaC,EOP,-4.899785772,false,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Sew9; genotype=ΔwaaC; EOP=-4.899785772.
lbnl_eop_b939c97b0b027c,lbnl_phage_foundry,host_range,E_coli,phage,T2,Escherichia coli,ΔwaaC,EOP,-1.387456947,true,,,,,FadL,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T2; genotype=ΔwaaC; EOP=-1.387456947.
lbnl_eop_e5d08303709764,lbnl_phage_foundry,host_range,E_coli,phage,T4,Escherichia coli,ΔwaaC,EOP,-1.439541537,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T4; genotype=ΔwaaC; EOP=-1.439541537.
lbnl_eop_8be875ebb08ba2,lbnl_phage_foundry,host_range,E_coli,phage,T5,Escherichia coli,ΔwaaC,EOP,-0.367976785,true,,,,,FhuA,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=T5; genotype=ΔwaaC; EOP=-0.367976785.
lbnl_eop_f56ad7bcec17ef,lbnl_phage_foundry,host_range,E_coli,phage,T6,Escherichia coli,ΔwaaC,EOP,-0.970036776,true,,,,,Tsx,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T6; genotype=ΔwaaC; EOP=-0.970036776.
lbnl_eop_74ee61ee75d781,lbnl_phage_foundry,host_range,E_coli,phage,T7,Escherichia coli,ΔwaaC,EOP,-9.790050474,false,,,,,LPS,GluI,Autotranscriptaviridae,Teseptimavirus,virulent,Podovirus,,,,Direct EOP row: phage=T7; genotype=ΔwaaC; EOP=-9.790050474.
lbnl_eop_22f061eecd17ee,lbnl_phage_foundry,host_range,E_coli,phage,TP3,Escherichia coli,ΔwaaC,EOP,-1.483960679,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=TP3; genotype=ΔwaaC; EOP=-1.483960679.
lbnl_eop_a2f3b520623bf6,lbnl_phage_foundry,host_range,E_coli,phage,TP5,Escherichia coli,ΔwaaC,EOP,-10.10833947,false,,,,,NGR,GluI,,Vequintavirus,virulent,Myovirus,,,,Direct EOP row: phage=TP5; genotype=ΔwaaC; EOP=-10.10833947.
lbnl_eop_23b8aa27a7a43c,lbnl_phage_foundry,host_range,E_coli,phage,TulB,Escherichia coli,ΔwaaC,EOP,-10.72699873,false,,,,,OmpC,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=TulB; genotype=ΔwaaC; EOP=-10.72699873.
lbnl_eop_c21da6bac50de5,lbnl_phage_foundry,host_range,E_coli,phage,phi92,Escherichia coli,ΔwaaC,EOP,-8.893946608,false,,,,,NGR,GluI,,Justusliebigvirus,virulent,Myovirus,,,,Direct EOP row: phage=phi92; genotype=ΔwaaC; EOP=-8.893946608.
lbnl_eop_8897b8f66ab7e5,lbnl_phage_foundry,host_range,E_coli,phage,Bas02,Escherichia coli,ΔwaaF,EOP,-0.288065018,true,,,,,LptD,None,Drexlerviridae,Veterinaerplatzvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas02; genotype=ΔwaaF; EOP=-0.288065018.
lbnl_eop_6a5f81cc4e8cef,lbnl_phage_foundry,host_range,E_coli,phage,Bas05,Escherichia coli,ΔwaaF,EOP,-0.464886798,true,,,,,FhuA,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas05; genotype=ΔwaaF; EOP=-0.464886798.
lbnl_eop_482dd379185b53,lbnl_phage_foundry,host_range,E_coli,phage,Bas06,Escherichia coli,ΔwaaF,EOP,-0.43855786,true,,,,,BtuB,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas06; genotype=ΔwaaF; EOP=-0.43855786.
lbnl_eop_e73172b3f6c8fa,lbnl_phage_foundry,host_range,E_coli,phage,Bas07,Escherichia coli,ΔwaaF,EOP,0.265314443,true,,,,,FhuA,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas07; genotype=ΔwaaF; EOP=0.265314443.
lbnl_eop_f3aac86e4e2633,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔwaaF,EOP,-10.27106677,false,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔwaaF; EOP=-10.27106677.
lbnl_eop_3890f93857c8be,lbnl_phage_foundry,host_range,E_coli,phage,Bas09,Escherichia coli,ΔwaaF,EOP,-0.406373176,true,,,,,FhuA,None,Drexlerviridae,Changchunvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas09; genotype=ΔwaaF; EOP=-0.406373176.
lbnl_eop_f8ab19b289c0cc,lbnl_phage_foundry,host_range,E_coli,phage,Bas10,Escherichia coli,ΔwaaF,EOP,-0.103036895,true,,,,,YncD,None,Drexlerviridae,Henuseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas10; genotype=ΔwaaF; EOP=-0.103036895.
lbnl_eop_975932d397c3e4,lbnl_phage_foundry,host_range,E_coli,phage,Bas12,Escherichia coli,ΔwaaF,EOP,-0.707403172,true,,,,,FhuA,None,Drexlerviridae,Sertoctavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas12; genotype=ΔwaaF; EOP=-0.707403172.
lbnl_eop_f646417a8ff5c0,lbnl_phage_foundry,host_range,E_coli,phage,Bas14,Escherichia coli,ΔwaaF,EOP,-0.434742657,true,,,,,LptD,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas14; genotype=ΔwaaF; EOP=-0.434742657.
lbnl_eop_ef419108e5220e,lbnl_phage_foundry,host_range,E_coli,phage,Bas15,Escherichia coli,ΔwaaF,EOP,-0.705809428,true,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas15; genotype=ΔwaaF; EOP=-0.705809428.
lbnl_eop_a3c0df46c2df2d,lbnl_phage_foundry,host_range,E_coli,phage,Bas16,Escherichia coli,ΔwaaF,EOP,-0.227601078,true,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas16; genotype=ΔwaaF; EOP=-0.227601078.
lbnl_eop_87ebb9be31cd60,lbnl_phage_foundry,host_range,E_coli,phage,Bas17,Escherichia coli,ΔwaaF,EOP,-0.324511091,true,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas17; genotype=ΔwaaF; EOP=-0.324511091.
lbnl_eop_84b55a6036529c,lbnl_phage_foundry,host_range,E_coli,phage,Bas18,Escherichia coli,ΔwaaF,EOP,-9.194976603,false,,,,,LptD,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas18; genotype=ΔwaaF; EOP=-9.194976603.
lbnl_eop_fbbdf6053d4be0,lbnl_phage_foundry,host_range,E_coli,phage,Bas19,Escherichia coli,ΔwaaF,EOP,-5.684159897,false,,,,,LptD,HepII,,Nonagvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas19; genotype=ΔwaaF; EOP=-5.684159897.
lbnl_eop_7d29f330aae0ca,lbnl_phage_foundry,host_range,E_coli,phage,Bas20,Escherichia coli,ΔwaaF,EOP,-3.20451281,false,,,,,LptD,HepII,,Nonagvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas20; genotype=ΔwaaF; EOP=-3.20451281.
lbnl_eop_77305c397a1301,lbnl_phage_foundry,host_range,E_coli,phage,Bas21,Escherichia coli,ΔwaaF,EOP,-0.216019206,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas21; genotype=ΔwaaF; EOP=-0.216019206.
lbnl_eop_e8d941fbc04188,lbnl_phage_foundry,host_range,E_coli,phage,Bas22,Escherichia coli,ΔwaaF,EOP,-1.367976785,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas22; genotype=ΔwaaF; EOP=-1.367976785.
lbnl_eop_2d87f3a6b4bb5f,lbnl_phage_foundry,host_range,E_coli,phage,Bas23,Escherichia coli,ΔwaaF,EOP,-0.617854258,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas23; genotype=ΔwaaF; EOP=-0.617854258.
lbnl_eop_77fb490e85ec02,lbnl_phage_foundry,host_range,E_coli,phage,Bas24,Escherichia coli,ΔwaaF,EOP,-0.645094623,true,,,,,LamB,None,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas24; genotype=ΔwaaF; EOP=-0.645094623.
lbnl_eop_b1d60fe925e499,lbnl_phage_foundry,host_range,E_coli,phage,Bas25,Escherichia coli,ΔwaaF,EOP,-5.221832957,false,,,,,LptD,HepII,,Seuratvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas25; genotype=ΔwaaF; EOP=-5.221832957.
